Year,Day,DOY,Hour,Irradiance,Temp,Rain,Wind,Rel_hum,SD
2000,712,347,15,492.48,11.1,0,3.7,,1.768365475
2000,712,347,16,224.64,11,0,4.5,,1.75665521
2000,712,347,17,103.68,10.9,0,4.4,,1.614788288
2000,712,347,18,0,10.5,0,3.4,,1.306040144
2000,712,347,19,0,10.3,0,3,,1.301221752
2000,712,347,20,0,10,0.3,3,,1.434776496
2000,712,347,21,0,9.7,0.3,4.9,,1.562431476
2000,712,347,22,0,10.2,0,5.8,,2.4359584
2000,712,347,23,0,10.8,0,6.1,,3.622111248
2000,713,348,0,0,10.8,0.2,7,,3.609175137
2000,713,348,1,0,9.6,1.1,6.8,,1.838484783
2000,713,348,2,0,9.6,1.6,6.8,,1.277388778
2000,713,348,3,0,10.2,0.1,6.9,,1.292549355
2000,713,348,4,0,10.9,0,6.6,,2.187777681
2000,713,348,5,0,11.5,0,5.2,,3.252349966
2000,713,348,6,0,11.5,0,5.5,,3.97057725
2000,713,348,7,0,10.2,0,6.7,,2.858522613
2000,713,348,8,0,8.4,0.6,6.3,,1.783402381
2000,713,348,9,0,8,0,5.6,,1.628419804
2000,713,348,10,60.48,8.5,0,5.6,,2.061551318
2000,713,348,11,432,8.7,0,6.3,,2.471669827
2000,713,348,12,717.12,9.1,0,7,,2.643307738
2000,713,348,13,388.8,9.3,0,7,,2.655804176
2000,713,348,14,803.52,9.5,0,6.8,,2.52579587
2000,713,348,15,449.28,9.4,0,6.5,,2.379287777
2000,713,348,16,138.24,9.7,0,6.5,,2.547965176
2000,713,348,17,43.2,9.4,0,6.2,,2.249722601
2000,713,348,18,0,9.3,0,5.9,,2.094224438
2000,713,348,19,0,9.4,0,5.9,,2.249722601
2000,713,348,20,0,9.4,0,7.1,,1.967034944
2000,713,348,21,0,9.6,0,6.8,,2.256322233
2000,713,348,22,0,9.2,0.1,5.9,,2.242847348
2000,713,348,23,0,8,0,6.3,,1.906965297
2000,714,349,0,0,8.6,0,6.3,,2.064416948
2000,714,349,1,0,8.4,0,4.7,,2.190722678
2000,714,349,2,0,8,0,3.6,,2.035524756
2000,714,349,3,0,8,0,4.2,,1.628419804
2000,714,349,4,0,8.1,0,4.2,,1.499319132
2000,714,349,5,0,8.1,0.6,4.9,,1.35909504
2000,714,349,6,0,8.1,0,4.4,,1.229657417
2000,714,349,7,0,8.2,0,4.7,,1.498692228
2000,714,349,8,0,8.2,0,4.6,,1.498692228
2000,714,349,9,0,8.1,0,5.1,,1.229657417
2000,714,349,10,0,8.1,0.2,4.8,,0.949209234
2000,714,349,11,60.48,8,1.4,4.9,,0.674937156
2000,714,349,12,146.88,7.9,1.1,5,,0.670354348
2000,714,349,13,103.68,7.2,2.7,4.7,,0.659321325
2000,714,349,14,190.08,7,2.1,6.1,,0.53027431
2000,714,349,15,241.92,6.8,1.5,6.3,,0.651328137
2000,714,349,16,103.68,6.3,0.8,3,,0.648335653
2000,714,349,17,43.2,6.1,0.5,1.9,,0.376138513
2000,714,349,18,0,5.9,0.2,2.5,,0.25040242
2000,714,349,19,0,5.9,0.3,1.8,,0.25040242
2000,714,349,20,0,5.7,0.1,2.1,,0.375003795
2000,714,349,21,0,5.8,0,2.1,,0.506555705
2000,714,349,22,0,6,0,2.9,,0.644364508
2000,714,349,23,0,5.5,0,3,,0.505134416
2000,715,350,0,0,5.3,0,3.7,,0.631588857
2000,715,350,1,0,5.5,0,3.8,,0.766721881
2000,715,350,2,0,5.3,0,4.5,,0.889561771
2000,715,350,3,0,5.1,0,3.9,,1.017609861
2000,715,350,4,0,4.7,0,3.9,,0.750706869
2000,715,350,5,0,4.6,0,3.6,,0.999607611
2000,715,350,6,0,4.3,0,2.9,,0.870966062
2000,715,350,7,0,4,0,3.3,,0.730964212
2000,715,350,8,0,3.7,0,2.9,,0.604346578
2000,715,350,9,0,3.8,0,3,,0.608623872
2000,715,350,10,0,3.9,0,3.2,,0.612927854
2000,715,350,11,25.92,4,0,3.2,,0.487309474
2000,715,350,12,120.96,4.3,0,2.6,,0.489399978
2000,715,350,13,190.08,4.6,0,2.1,,0.872538847
2000,715,350,14,414.72,4.9,0,2,,1.133265907
2000,715,350,15,492.48,5.1,0,1.8,,1.39482731
2000,715,350,16,267.84,5.1,0,1.8,,1.39482731
2000,715,350,17,120.96,4.9,0,1.7,,1.392792451
2000,715,350,18,0,4.4,0,1.5,,1.378299511
2000,715,350,19,0,3.4,0,1.8,,0.98093223
2000,715,350,20,0,3,0,1.2,,0.840008475
2000,715,350,21,0,2.5,0,1.1,,0.467410226
2000,715,350,22,0,2.3,0,1,,0.460790145
2000,715,350,23,0,1.3,0,1,,0.328388822
2000,716,351,0,0,0.7,0,1,,0.198952709
2000,716,351,1,0,0.4,0,1.3,,0.194675902
2000,716,351,2,0,-0.2,0,1.8,,0.192377161
2000,716,351,3,0,-0.2,0,3.4,,0.192377161
2000,716,351,4,0,-0.6,0,3.3,,0.064226098
2000,716,351,5,0,0,0,3.6,,0.3111
2000,716,351,6,0,-0.5,0,4.3,,0.188210575
2000,716,351,7,0,-0.7,0,4.1,,0.185477384
2000,716,351,8,0,-0.1,0,3.9,,0.193784035
2000,716,351,9,0,0.6,0,4.3,,0.19751797
2000,716,351,10,0,1.3,0.2,4.4,,0.207756194
2000,716,351,11,60.48,2,0.1,4.9,,0.211413398
2000,716,351,12,207.36,2.3,0,4.4,,0.093597998
2000,716,351,13,388.8,2.7,0,3.9,,0.340769542
2000,716,351,14,414.72,3.1,0,4.6,,0.472534107
2000,716,351,15,457.92,3.4,0,4.1,,0.973147053
2000,716,351,16,345.6,3.6,0,4.1,,1.72922351
2000,716,351,17,207.36,3.2,0,3.7,,2.33342193
2000,716,351,18,0,2.4,0,2.7,,1.566302948
2000,716,351,19,0,2,0,1.3,,1.071161214
2000,716,351,20,0,1.7,0.2,1.1,,0.455218446
2000,716,351,21,0,1.6,0.5,0.9,,0.205437718
2000,716,351,22,0,1.8,0.2,1.5,,0.333450624
2000,716,351,23,0,2,0.1,1.2,,0.211413398
2000,717,352,0,0,2,0.1,1,,0.091612472
2000,717,352,1,0,2.1,0,0.9,,0.212931094
2000,717,352,2,0,1.6,0.2,1.4,,0.205437718
2000,717,352,3,0,1.6,0.1,1.2,,0.205437718
2000,717,352,4,0,1.5,0.1,0.8,,0.081586927
2000,717,352,5,0,1.3,0,1,,0.207756194
2000,717,352,6,0,0.4,0,1.3,,0.075358414
2000,717,352,7,0,-0.3,0,1.8,,0.071617247
2000,717,352,8,0,-0.3,0,1.8,,0.190979326
2000,717,352,9,0,-0.1,0,2.1,,0.193784035
2000,717,352,10,0,-0.4,0,2.1,,0
2000,717,352,11,345.6,-0.2,0,2.3,,0
2000,717,352,12,950.4,0.6,0,2.3,,0.560696174
2000,717,352,13,889.92,1.9,0.1,2.3,,0.82562737
2000,717,352,14,414.72,2.6,0,2.3,,0.588439561
2000,717,352,15,1010.88,3.4,0,1.4,,0.848584231
2000,717,352,16,846.72,3.9,0,1.6,,1.612968037
2000,717,352,17,224.64,3.2,0,1.3,,1.097629395
2000,717,352,18,0,1.8,0,1.2,,0.576591704
2000,717,352,19,0,1.7,0,1,,0.579368931
2000,717,352,20,0,2,0,1.5,,0.82451225
2000,717,352,21,0,1.8,0,1.9,,0.826679672
2000,717,352,22,0,1.6,0,2.2,,0.698488241
2000,717,352,23,0,1.1,0,2.2,,0.449204062
2000,718,353,0,0,1.3,0,1.8,,0.449021451
2000,718,353,1,0,1.7,0,1,,0.331067961
2000,718,353,2,0,2.2,0,2,,0.457511261
2000,718,353,3,0,2.7,0,1.9,,0.466706111
2000,718,353,4,0,2.8,0,2.3,,0.343201563
2000,718,353,5,0,3.2,0,1.8,,0.475895262
2000,718,353,6,0,3.2,0,1.6,,0.475895262
2000,718,353,7,0,3.4,0,1.7,,0.599458585
2000,718,353,8,0,3.5,0.3,1.7,,0.603711902
2000,718,353,9,0,3.5,0.1,1.8,,0.478265273
2000,718,353,10,0,3.7,0.1,1.6,,0.477115719
2000,718,353,11,0,3.5,0.1,1.9,,0.478265273
2000,718,353,12,120.96,3.7,0.1,2.2,,0.477115719
2000,718,353,13,164.16,3.9,0,1.9,,0.354852968
2000,718,353,14,475.2,4.4,0,2.3,,0.359193206
2000,718,353,15,449.28,5.2,0,2.4,,0.371022504
2000,718,353,16,224.64,5.3,0,1.7,,0.373615944
2000,718,353,17,43.2,5.5,0,1.7,,0.369830555
2000,718,353,18,0,5.5,0,1.3,,0.243546951
2000,718,353,19,0,5.5,0.1,1.8,,0.243546951
2000,718,353,20,0,5.8,0.2,2,,0.2486728
2000,718,353,21,0,6.1,0.1,1.5,,0.376138513
2000,718,353,22,0,6.4,0,0.9,,0.38401561
2000,718,353,23,0,6.7,0.3,0.9,,0.382236746
2000,719,354,0,0,6.8,1.4,0.9,,0.256583812
2000,719,354,1,0,7.1,0.6,1,,0.251852038
2000,719,354,2,0,7.3,0.6,1.3,,0.398312782
2000,719,354,3,0,7.3,0.6,0.9,,0.255328706
2000,719,354,4,0,7.4,0.2,1.7,,0.390765911
2000,719,354,5,0,7.4,0,1.4,,0.390765911
2000,719,354,6,0,7.3,0,1.3,,0.531083709
2000,719,354,7,0,7.3,0,0.8,,0.531083709
2000,719,354,8,0,7.3,0.1,0.8,,0.531083709
2000,719,354,9,0,7.2,0,0.9,,0.52745706
2000,719,354,10,0,7,0,0.8,,0.520269134
2000,719,354,11,138.24,7.3,0,0.9,,0.531083709
2000,719,354,12,267.84,7.5,0,1,,0.662649776
2000,719,354,13,449.28,7.9,0,1.1,,0.670354348
2000,719,354,14,578.88,8.4,0,1.3,,0.82564925
2000,719,354,15,509.76,8.6,0,1.1,,0.970833916
2000,719,354,16,190.08,8,0,0.9,,0.814209902
2000,719,354,17,120.96,7.9,0,1.3,,0.670354348
2000,719,354,18,0,8,0,1.2,,0.814209902
2000,719,354,19,0,7.9,0,1.4,,0.670354348
2000,719,354,20,0,7.8,0,1.6,,0.676367193
2000,719,354,21,0,7.8,0,1.3,,0.676367193
2000,719,354,22,0,7.7,0,1.7,,0.535314489
2000,719,354,23,0,7.6,0.1,1.8,,0.531670837
2000,720,355,0,0,7.7,0,2.3,,0.671767202
2000,720,355,1,0,7.5,0,2.2,,0.797250512
2000,720,355,2,0,7.2,0,2,,0.79118559
2000,720,355,3,0,7,0,1.8,,0.930481336
2000,720,355,4,0,6.6,0,1.5,,0.914966421
2000,720,355,5,0,6.4,0,2.1,,1.180848001
2000,720,355,6,0,5.8,0,2.8,,0.893380061
2000,720,355,7,0,5.5,0,3.2,,0.893005485
2000,720,355,8,0,5.2,0,3.1,,1.015894952
2000,720,355,9,0,4.9,0,3.5,,1.01215352
2000,720,355,10,17.28,4.4,0,3.4,,0.994046314
2000,720,355,11,354.24,4.5,0,3.5,,1.001040901
2000,720,355,12,803.52,5,0,3.2,,1.263168178
2000,720,355,13,1218.24,5.8,0,2.7,,1.676238877
2000,720,355,14,1460.16,6.6,0,3.3,,2.102476032
2000,720,355,15,1607.04,6.6,0,3.1,,2.229013941
2000,720,355,16,1036.8,5.8,0,2.4,,1.934121781
2000,720,355,17,241.92,4.7,0,2.3,,1.509944499
2000,720,355,18,0,3.8,0,2.5,,1.113141029
2000,720,355,19,0,3.4,0,2.4,,1.105495053
2000,720,355,20,0,3,0,2.5,,0.968658422
2000,720,355,21,0,2.9,0,2.2,,1.209771134
2000,720,355,22,0,2.8,0,2,,1.335501736
2000,720,355,23,0,2.7,0,2.4,,1.326037999
2000,721,356,0,0,2.3,0,3.2,,1.202374285
2000,721,356,1,0,2,0,3.4,,1.071161214
2000,721,356,2,0,1.8,0,3.3,,0.944776768
2000,721,356,3,0,1.5,0,1.7,,0.938249659
2000,721,356,4,0,1.4,0,2.1,,0.938278827
2000,721,356,5,0,1.3,0,1.9,,0.931551965
2000,721,356,6,0,1.1,0,1.8,,0.931437834
2000,721,356,7,0,0.7,0,1.4,,0.802228664
2000,721,356,8,0,0.7,0,1,,0.802228664
2000,721,356,9,0,1.1,0,1.2,,0.812530876
2000,721,356,10,25.92,1.2,0,1.4,,0.9381752
2000,721,356,11,371.52,1.5,0,1.7,,1.060630049
2000,721,356,12,950.4,3.2,0,2,,1.964986889
2000,721,356,13,1408.32,5.1,0,2.3,,2.544024653
2000,721,356,14,1529.28,6.4,0,2.5,,3.004922148
2000,721,356,15,1321.92,6.9,0,1.9,,3.159865908
2000,721,356,16,820.8,6.4,0,2,,2.736111221
2000,721,356,17,267.84,5.8,0,2.6,,2.569618938
2000,721,356,18,0,4.1,0,2.2,,1.61947445
2000,721,356,19,0,2.7,0,2.2,,1.088980926
2000,721,356,20,0,2.1,0,2.1,,1.071753171
2000,721,356,21,0,1.4,0,0.9,,1.05978256
2000,721,356,22,0,0.6,0,0.8,,1.044933779
2000,721,356,23,0,-0.3,0,0.9,,0.787789719
2000,722,357,0,0,-1,0,0.9,,0.657732381
2000,722,357,1,0,-1.3,0,1.1,,0.770960282
2000,722,357,2,0,-1.6,0,1,,0.651028572
2000,722,357,3,0,-1.8,0,1.1,,0.614757907
2000,722,357,4,0,-2.1,0,0.9,,0.52806627
2000,722,357,5,0,-2.2,0,0.9,,0.643532073
2000,722,357,6,0,-2.4,0,0.8,,0.526672242
2000,722,357,7,0,-2.7,0,0.8,,0.400041113
2000,722,357,8,0,-2.9,0,0.8,,0.399049561
2000,722,357,9,0,-3.1,0,0.8,,0.397989665
2000,722,357,10,0,-3.3,0,0.8,,0.277326248
2000,722,357,11,371.52,-2.4,0,1,,0.644278665
2000,722,357,12,1192.32,-0.4,0,1.4,,1.498949735
2000,722,357,13,1512,0.8,0,1.5,,1.771247814
2000,722,357,14,1563.84,0.7,0,1.8,,1.40550462
2000,722,357,15,1339.2,0.8,0,1.6,,1.047234109
2000,722,357,16,829.44,0.5,0,1.7,,0.676835006
2000,722,357,17,267.84,0,0,1.7,,0.5551
2000,722,357,18,0,-0.9,0,1.2,,0.302728317
2000,722,357,19,0,-1.3,0,0.9,,0.177487259
2000,722,357,20,0,-1.3,0,0.8,,0.29950975
2000,722,357,21,0,-1,0,0.8,,0.300515657
2000,722,357,22,0,-1,0,0.8,,0.181443415
2000,722,357,23,0,-0.9,0,0.8,,0.302728317
2000,723,358,0,0,-0.8,0,0.8,,0.184124002
2000,723,358,1,0,-0.8,0,0.8,,0.304955378
2000,723,358,2,0,-1,0,0.8,,0.181443415
2000,723,358,3,0,-1,0,0.8,,0.181443415
2000,723,358,4,0,-0.9,0,0.8,,0.182779361
2000,723,358,5,0,-0.4,0,0.8,,0.308084531
2000,723,358,6,0,0.4,0,0.8,,0.194675902
2000,723,358,7,0,-0.2,0,0.8,,0.072141435
2000,723,358,8,0,0,0,0.8,,0.1952
2000,723,358,9,0,-0.1,0,1.4,,0.072669013
2000,723,358,10,0,0.1,0,1.4,,0
2000,723,358,11,354.24,0.9,0,1,,0.566481827
2000,723,358,12,1140.48,4.5,0,0.9,,3.263898065
2000,723,358,13,1529.28,6.7,0,1.4,,4.292812689
2000,723,358,14,1607.04,7.9,0,1.9,,5.192586061
2000,723,358,15,1382.4,8.1,0,1.9,,5.350088412
2000,723,358,16,967.68,7.3,0,1.8,,4.606129859
2000,723,358,17,388.8,6.2,0,1.3,,4.128355841
2000,723,358,18,77.76,4.6,0,2.3,,3.269902862
2000,723,358,19,25.92,2.9,0,1.4,,2.314344778
2000,723,358,20,0,1.7,0,0.8,,1.551881065
2000,723,358,21,0,0.9,0,1,,1.172031366
2000,723,358,22,0,1.6,0,0.8,,1.424368179
2000,723,358,23,0,2.2,0,0.8,,1.687072777
2000,724,359,0,0,1.8,0,0.8,,1.674200009
2000,724,359,1,0,1.3,0,0.8,,1.41408248
2000,724,359,2,0,0.8,0,0.8,,1.409240962
2000,724,359,3,0,1.1,0,0.8,,1.776998421
2000,724,359,4,0,2.4,0,0.8,,2.668516134
2000,724,359,5,0,2.7,0,0.8,,2.792828634
2000,724,359,6,0,2.7,0,0.9,,3.03729374
2000,724,359,7,0,3.2,0,0.8,,3.193103694
2000,724,359,8,0,3.4,0,0.8,,3.207492688
2000,724,359,9,0,3.1,0,0.8,,2.941905891
2000,724,359,10,0,3.4,0,0.8,,2.958367042
2000,724,359,11,164.16,3.9,0,0.8,,2.983990869
2000,724,359,12,397.44,4.8,0,0.8,,3.023904287
2000,724,359,13,596.16,5.2,0,0.9,,3.038850988
2000,724,359,14,613.44,5.7,0,0.8,,2.954298192
2000,724,359,15,768.96,6.1,0,0.8,,2.849249236
2000,724,359,16,535.68,6.5,0,0.8,,2.871050108
2000,724,359,17,241.92,6.1,0,0.8,,2.33205878
2000,724,359,18,25.92,5.1,0,0.8,,1.780817257
2000,724,359,19,17.28,5.1,0,0.9,,1.780817257
2000,724,359,20,17.28,4.8,0,0.8,,1.640811701
2000,724,359,21,17.28,4.6,0,0.8,,1.507882667
2000,724,359,22,17.28,4.6,0,1.1,,1.389285154
2000,724,359,23,0,4.6,0,2.2,,1.389285154
2000,725,360,0,0,4.1,0,2.5,,0.98967883
2000,725,360,1,0,4,0,3.5,,0.990862598
2000,725,360,2,0,3.1,0,3.8,,0.594478393
2000,725,360,3,0,3.5,0,3.2,,0.854605159
2000,725,360,4,0,3.4,0,3.3,,0.599458585
2000,725,360,5,0,3.3,0,3.2,,0.726646535
2000,725,360,6,17.28,3,0,3.1,,0.469193923
2000,725,360,7,17.28,2.4,0,4.4,,0.340815919
2000,725,360,8,17.28,1.7,0,3.7,,0.206917475
2000,725,360,9,17.28,1.2,0,4.3,,0.206265469
2000,725,360,10,17.28,0.5,0,3.7,,0.196092385
2000,725,360,11,77.76,0.5,0,3.8,,0.196092385
2000,725,360,12,138.24,0.4,0,4.9,,0.075358414
2000,725,360,13,181.44,0.5,0,5.7,,0.07590673
2000,725,360,14,146.88,0.3,0,5.2,,0.193268472
2000,725,360,15,138.24,0,0,4.9,,0
2000,725,360,16,146.88,-0.1,0,4.5,,0
2000,725,360,17,25.92,-0.3,0,3.7,,0.190979326
2000,725,360,18,17.28,-0.4,0,5.5,,0.18959048
2000,725,360,19,17.28,-0.6,0,6.3,,0.186839559
2000,725,360,20,17.28,-0.7,0,5.8,,0.063757851
2000,725,360,21,17.28,-0.7,0,5.8,,0.063757851
2000,725,360,22,17.28,-0.7,0,6.2,,0.185477384
2000,725,360,23,0,-0.7,0,5.1,,0.307196918
2000,726,361,0,0,-0.7,0,5.1,,0.185477384
2000,726,361,1,0,-0.8,0,5.3,,0.304955378
2000,726,361,2,0,-0.9,0,5.1,,0.182779361
2000,726,361,3,0,-1,0,2.4,,0.181443415
2000,726,361,4,0,-0.9,0,3,,0.182779361
2000,726,361,5,0,-0.8,0,3.1,,0.063292626
2000,726,361,6,0,-0.8,0,2.3,,0.184124002
2000,726,361,7,0,-0.9,0,2.2,,0.182779361
2000,726,361,8,0,-1,0,1.8,,0.181443415
2000,726,361,9,0,-1.1,0,1.8,,0.061914915
2000,726,361,10,0,-1.2,0,0.9,,0.061461611
2000,726,361,11,25.92,-1,0,1,,0.181443415
2000,726,361,12,164.16,-0.8,0,1.3,,0.184124002
2000,726,361,13,414.72,-0.6,0,0.8,,0.064226098
2000,726,361,14,190.08,-0.6,0,0.9,,0.186839559
2000,726,361,15,224.64,-0.5,0,1,,0.188210575
2000,726,361,16,138.24,-0.5,0,1.2,,0.070578965
2000,726,361,17,17.28,-0.5,0,1.1,,0.070578965
2000,726,361,18,0,-0.6,0,1,,0.064226098
2000,726,361,19,0,-0.6,0,1.3,,0
2000,726,361,20,0,-0.5,0,1.8,,0.070578965
2000,726,361,21,0,-0.5,0,2,,0
2000,726,361,22,0,-0.4,0,1.3,,0
2000,726,361,23,0,-0.2,0,1.3,,0.072141435
2000,727,362,0,0,0,0,2.5,,0.0732
2000,727,362,1,0,0.2,0,3.1,,0.074272275
2000,727,362,2,0,0.3,0,2.7,,0.074813602
2000,727,362,3,0,0.5,0,2.9,,0.196092385
2000,727,362,4,0,0.5,0,3.3,,0.07590673
2000,727,362,5,0,0.5,0,3.2,,0.07590673
2000,727,362,6,0,0.6,0,3,,0.076458569
2000,727,362,7,0,0.6,0,2.8,,0.076458569
2000,727,362,8,0,0.7,0,2.7,,0.077013952
2000,727,362,9,0,0.9,0,2.4,,0
2000,727,362,10,17.28,1.1,0,1.8,,0.079271305
2000,727,362,11,146.88,1.4,0.9,2,,0
2000,727,362,12,224.64,1.8,0.9,2,,0.090309544
2000,727,362,13,388.8,1.8,0.8,2,,0.090309544
2000,727,362,14,328.32,1.9,0.7,1.6,,0.090958948
2000,727,362,15,250.56,1.4,0.4,1.3,,0.081002489
2000,727,362,16,138.24,1.2,0.2,1,,0.206265469
2000,727,362,17,0,0.8,0.3,1.4,,0.077572897
2000,727,362,18,0,0.5,2.7,1.9,,0.07590673
2000,727,362,19,0,0.3,1.5,1.9,,0.074813602
2000,727,362,20,0,0,0.1,2.2,,0
2000,727,362,21,0,-0.3,0,1.9,,0
2000,727,362,22,0,-0.4,0,2,,0
2000,727,362,23,0,-0.4,0,2.3,,0.07109643
2000,728,363,0,0,-0.5,0,1.5,,0.188210575
2000,728,363,1,0,-0.5,0,1.9,,0.070578965
2000,728,363,2,0,-0.4,0,2.3,,0.07109643
2000,728,363,3,0,-0.2,0,2.3,,0.072141435
2000,728,363,4,0,0,0,2.8,,0.0732
2000,728,363,5,0,0.3,0,2.8,,0.074813602
2000,728,363,6,0,0.4,0,3.2,,0.075358414
2000,728,363,7,0,0.5,0,2.8,,0.31627804
2000,728,363,8,0,0.6,0,2.4,,0.076458569
2000,728,363,9,0,0.2,0,3.1,,0
2000,728,363,10,0,0.1,0,2.3,,0
2000,728,363,11,293.76,0.1,0,2.3,,0.073734414
2000,728,363,12,535.68,0.5,0,2.9,,0.442789256
2000,728,363,13,138.24,0.3,0,3.3,,0.193268472
2000,728,363,14,190.08,0.5,0,3.2,,0.31627804
2000,728,363,15,345.6,1.2,0.2,3,,0.572220335
2000,728,363,16,682.56,2,0.5,2.5,,0.82451225
2000,728,363,17,146.88,2.1,0.5,2,,0.823333562
2000,728,363,18,0,1.3,0.1,2.2,,0.569654079
2000,728,363,19,0,0.5,0,1.9,,0.31627804
2000,728,363,20,0,0.1,0,2.2,,0.313371261
2000,728,363,21,0,-0.3,0,2,,0.190979326
2000,728,363,22,0,-0.1,0,1.4,,0.193784035
2000,728,363,23,0,-0.2,0,2.1,,0.072141435
2000,729,364,0,0,-0.1,0,1.7,,0.193784035
2000,729,364,1,0,0.4,0,1.1,,0.075358414
2000,729,364,2,0,0.5,0,1.2,,0.07590673
2000,729,364,3,0,0.5,0,1.4,,0.07590673
2000,729,364,4,0,0.5,0,1.2,,0.07590673
2000,729,364,5,0,0.5,0,1.1,,0.196092385
2000,729,364,6,0,0.1,0,1.1,,0.436261951
2000,729,364,7,0,-0.1,0,1.3,,0.429958329
2000,729,364,8,0,-0.4,0,1,,0.18959048
2000,729,364,9,0,-0.4,0,1.1,,0.426578581
2000,729,364,10,0,-0.4,0,1.6,,0.308084531
2000,729,364,11,77.76,-0.4,0,1.8,,0.18959048
2000,729,364,12,241.92,0,0,2,,0.4331
2000,729,364,13,311.04,0.4,0,2.3,,0.80382308
2000,729,364,14,328.32,0.5,0,2.2,,0.803346222
2000,729,364,15,285.12,0.5,0,2.2,,0.917206317
2000,729,364,16,60.48,0.2,0,2.2,,0.557042065
2000,729,364,17,0,0.2,0,2,,0.674639834
2000,729,364,18,0,0.4,0,1.8,,0.678225724
2000,729,364,19,0,0.5,0,1.6,,0.797020661
2000,729,364,20,0,0.6,0,1.1,,0.802814976
2000,729,364,21,0,0.5,0,0.9,,0.797020661
2000,729,364,22,0,0.1,0,0.8,,0.553008107
2000,729,364,23,0,-0.3,0,0.9,,0.66842764
2000,730,365,0,0,-0.7,0,0.8,,0.782482716
2000,730,365,1,0,-1.8,0,0.8,,0.769783814
2000,730,365,2,0,-1.5,0,0.8,,0.655846537
2000,730,365,3,0,-1.5,0,0.8,,0.535608005
2000,730,365,4,0,-1.3,0,0.8,,0.538008254
2000,730,365,5,0,-1.3,0,2.2,,0.538008254
2000,730,365,6,0,-1.3,0,2.9,,0.660030745
2000,730,365,7,0,-1.1,0,2.6,,0.776750747
2000,730,365,8,0,-1,0,2.9,,0.895876864
2000,730,365,9,0,-1.1,0,2.3,,0.894951947
2000,730,365,10,0,-1.3,0,2.2,,0.770960282
2000,730,365,11,17.28,-1.1,0,2.1,,0.894951947
2000,730,365,12,103.68,-0.9,0,2.2,,0.896761242
2000,730,365,13,224.64,-0.6,0,2,,1.021778839
2000,730,365,14,207.36,-0.3,0,2.2,,1.145875955
2000,730,365,15,164.16,-0.2,0,2.2,,1.148251179
2000,730,365,16,164.16,0,0,2.5,,1.0309
2000,730,365,17,86.4,0.4,0,2.7,,1.161775545
2000,730,365,18,0,0.5,0,2.3,,1.163903188
2000,730,365,19,0,0.5,0,2.7,,1.163903188
2000,730,365,20,0,0.5,0,3.2,,0.923531878
2000,730,365,21,0,0.3,0,2.6,,0.679556885
2000,730,365,22,0,0.5,0,2.5,,0.683160567
2000,730,365,23,0,0.6,0,2.5,,0.923874378
2000,731,366,0,0,0.6,0,3,,0.923874378
2000,731,366,1,0,0.5,0,3.2,,0.797020661
2000,731,366,2,0,0.5,0,1.9,,0.917206317
2000,731,366,3,0,0,0,2.7,,0.5551
2000,731,366,4,0,0.4,0,1.4,,0.923140568
2000,731,366,5,0,-0.1,0,1.2,,0.793303395
2000,731,366,6,0,0,0,1.3,,0.915
2000,731,366,7,0,0.2,0,0.9,,0.916024729
2000,731,366,8,0,-1,0,0.9,,0.657732381
2000,731,366,9,0,-1.4,0,1,,0.776317833
2000,731,366,10,0,-0.6,0,1.1,,0.78822939
2000,731,366,11,103.68,-0.4,0,1.1,,0.906479484
2000,731,366,12,241.92,-0.2,0,1.4,,1.148251179
2000,731,366,13,345.6,-0.2,0,1.7,,1.148251179
2000,731,366,14,561.6,0.1,0,1.7,,1.394809338
2000,731,366,15,475.2,0,0,2.3,,1.2688
2000,731,366,16,250.56,-0.3,0,2.6,,1.026513876
2000,731,366,17,77.76,-0.4,0,3,,0.906479484
2000,731,366,18,0,-0.4,0,3.4,,1.024973534
2000,731,366,19,0,-0.2,0,3.8,,1.028015453
2000,731,366,20,0,-0.2,0,4.4,,1.028015453
2000,731,366,21,0,-0.3,0,5.1,,0.907151798
2000,731,366,22,0,0,0,4.9,,1.1529
2000,731,366,23,0,0.5,0,5.1,,1.163903188
2001,732,1,0,0,-0.7,0,6.1,88.7,0.714788371
2001,732,1,1,0,-1,0,6,90.7,0.596858126
2001,732,1,2,0,-1.2,0,5.8,91,0.590261654
2001,732,1,3,0,-1.5,0,6.2,85.8,0.951657403
2001,732,1,4,0,-1.3,0,6.2,87.5,0.831715603
2001,732,1,5,0,-1.3,0,6.4,91,0.594534788
2001,732,1,6,0,-1.3,0,7.3,85.7,0.95148265
2001,732,1,7,0,-1.6,0,7.3,87.8,0.823525301
2001,732,1,8,0,-1.9,0,7,91.4,0.584706309
2001,732,1,9,0,-1.9,0.1,5.8,91.6,0.583538592
2001,732,1,10,0,-1.7,3.1,5.2,91.8,0.577863287
2001,732,1,11,0,-1.8,10.9,5.7,92.4,0.563010547
2001,732,1,12,43.2,-2.2,1.3,5.9,94.4,0.432895808
2001,732,1,13,103.68,-1.7,0.3,5.3,94.5,0.431222787
2001,732,1,14,164.16,-0.5,0.6,5.3,94.9,0.417137358
2001,732,1,15,164.16,1.3,1,6.6,95.2,0.406620045
2001,732,1,16,120.96,2.1,1,6.1,95.4,0.403534945
2001,732,1,17,17.28,2.6,1.1,6.2,95.7,0.387871069
2001,732,1,18,0,2,0.5,5.9,95.7,0.390575562
2001,732,1,19,0,0.4,0.2,5.8,95.5,0.397524112
