Year,Day,DOY,Dec_day,Hour,Minute,E153,E158,E159,E161,T13,T14,T21,T22
2001,884,153,153.551,13,14,1.2,0.29,0.26,0.37,0.25,,0.45,
2001,884,153,153.572,13,44,0.83,0.29,0.29,0.36,0.18,,0.45,
2001,884,153,153.593,14,14,0.82,0.29,0.23,0.44,0.26,,0.33,
2001,884,153,153.614,14,44,0.85,0.35,0.21,0.46,0.27,,0.39,
2001,884,153,153.635,15,14,1.06,0.23,0.21,0.55,0.23,,0.33,
2001,884,153,153.656,15,44,0.92,0.25,0.18,0.46,0.18,,0.27,
2001,884,153,153.676,16,14,1.2,0.26,0.16,0.52,0.24,,0.36,
2001,884,153,153.697,16,44,1.5,0.35,0.5,0.93,0.39,,0.77,
2001,884,153,153.718,17,14,1.41,0.52,0.44,1.14,0.46,,0.96,
2001,884,153,153.739,17,44,1.48,0.67,0.34,1.16,0.53,,1.06,
2001,884,153,153.76,18,14,1.06,0.55,0.25,0.95,0.38,,0.9,
2001,884,153,153.781,18,44,1,0.44,0.23,0.87,0.37,,0.82,
2001,884,153,153.801,19,14,0.92,0.56,0.26,0.71,0.34,,0.86,
2001,884,153,153.822,19,44,0.76,0.28,0.29,0.62,0.28,,0.94,
2001,884,153,153.843,20,14,0.71,0.35,0.24,0.52,0.26,,0.65,
2001,884,153,153.864,20,44,0.45,0.28,0.2,0.34,0.25,,0.55,
2001,884,153,153.885,21,14,0.39,0.27,0.16,0.22,0.16,,0.39,
2001,884,153,153.906,21,44,0.31,0.18,0.19,0.19,0.15,,0.38,
2001,884,153,153.926,22,14,0.37,0.21,0.13,0.25,0.12,,0.28,
2001,884,153,153.947,22,44,0.16,0.17,0.12,0.13,0.16,,0.28,
2001,884,153,153.968,23,14,0.17,0.23,0.2,0.06,0.11,,0.23,
2001,884,153,153.989,23,44,0.24,0.17,0.12,0.19,0.18,,0.31,
2001,885,154,154.01,0,14,0.23,0.17,0.15,0.12,0.15,,0.16,
2001,885,154,154.031,0,44,0.2,0.09,0.21,0.09,0.12,,0.09,
2001,885,154,154.051,1,14,0.1,0.08,0.09,0.1,0.14,,0.13,
2001,885,154,154.072,1,44,0.15,0.09,0.09,0.11,0.11,,0.1,
2001,885,154,154.093,2,14,0.11,0.1,0.13,0.01,0.17,,0.08,
2001,885,154,154.114,2,44,0.1,0.09,0.08,0.08,0.13,,0.07,
2001,885,154,154.135,3,14,0.09,0.06,0.07,0.01,0.13,,0.03,
2001,885,154,154.156,3,44,0.11,0.03,0.06,0.08,0.11,,0.05,
2001,885,154,154.176,4,14,0.14,0.08,0.1,0,0.1,,0.06,
2001,885,154,154.197,4,44,0.17,0.12,0.15,0.12,0.16,,0.03,
2001,885,154,154.218,5,14,0.3,0.12,0.07,0.08,0.13,,0.09,
2001,885,154,154.239,5,44,0.31,0.1,0.23,0.15,0.19,,0.03,
2001,885,154,154.26,6,14,0.5,0.17,0.12,0.18,0.16,,0.16,
2001,885,154,154.281,6,44,0.97,0.19,0.23,0.35,0.13,,0.06,
2001,885,154,154.301,7,14,1.33,0.22,0.31,0.64,0.22,,0.3,
2001,885,154,154.322,7,44,1.99,0.44,0.32,1.18,0.31,,0.48,
2001,885,154,154.343,8,14,2.76,0.63,0.48,1.67,0.59,,1.1,
2001,885,154,154.364,8,44,1.84,0.83,0.64,1.36,0.58,,1.14,
2001,885,154,154.385,9,14,1.54,0.59,0.48,1.07,0.48,,0.95,
2001,885,154,154.406,9,44,1.47,0.59,0.5,1.16,0.4,,0.91,
2001,885,154,154.426,10,14,1.78,0.77,0.44,1.43,0.52,,1.14,
2001,885,154,154.447,10,44,2.28,1.03,0.68,1.45,0.71,,1.56,
2001,885,154,154.468,11,14,1.57,0.93,0.74,1.55,0.69,,1.41,
2001,885,154,154.489,11,44,2.38,1.08,0.77,1.86,0.85,,1.62,
2001,885,154,154.51,12,14,1.93,0.99,0.79,1.7,0.74,,1.46,
2001,885,154,154.531,12,44,1.15,0.77,0.51,0.85,0.42,,1.01,
2001,885,154,154.551,13,14,1.4,0.62,0.43,1.18,0.47,,1.1,
2001,885,154,154.572,13,44,1.28,0.67,0.39,1.25,0.53,,0.91,
2001,885,154,154.593,14,14,0.99,0.44,0.28,0.8,0.35,,0.67,
2001,885,154,154.614,14,44,1.47,0.6,0.44,1.16,0.44,,0.99,
2001,885,154,154.635,15,14,2.02,0.8,0.55,1.5,0.59,,1.01,
2001,885,154,154.656,15,44,1.54,0.94,0.6,1.29,0.59,,1.31,
2001,885,154,154.676,16,14,1.54,0.71,0.48,1.21,0.54,,0.97,
2001,885,154,154.697,16,44,1.17,0.71,0.42,1.1,0.52,,0.97,
2001,885,154,154.718,17,14,1.17,0.52,0.46,0.76,0.29,,0.87,
2001,885,154,154.739,17,44,0.97,0.66,0.29,0.99,0.31,,0.82,
2001,885,154,154.76,18,14,1.26,0.58,0.28,0.86,0.37,,0.97,
2001,885,154,154.781,18,44,0.86,0.49,0.31,0.83,0.3,,0.8,
2001,885,154,154.801,19,14,0.66,0.49,0.26,0.72,0.24,,0.59,
2001,885,154,154.822,19,44,0.55,0.28,0.13,0.37,0.19,,0.58,
2001,885,154,154.843,20,14,0.55,0.36,0.25,0.44,0.16,,0.46,
2001,885,154,154.864,20,44,0.47,0.31,0.19,0.25,0.15,,0.29,
2001,885,154,154.885,21,14,0.14,0.17,0.05,0.09,0.1,,0.24,
2001,885,154,154.906,21,44,0.13,0.14,0.06,0.09,0.08,,0.11,
2001,885,154,154.926,22,14,0.13,0.07,0.06,0.05,0.07,,0.12,
2001,885,154,154.947,22,44,0.06,0.08,0.06,0.05,0.08,,0.03,
2001,885,154,154.968,23,14,0.09,0.08,0.06,0.05,0.09,,0.06,
2001,885,154,154.989,23,44,0.15,0.1,0.12,0.05,0.02,,0.04,
2001,886,155,155.01,0,14,0.12,0.06,0.04,0.04,0.07,,0.07,
2001,886,155,155.031,0,44,0.14,0.1,0.13,0.03,0.08,,0.05,
2001,886,155,155.051,1,14,0.01,0.02,0.01,0,0.03,,0.03,
2001,886,155,155.072,1,44,0,0.03,0.02,0,0.05,,0.05,
2001,886,155,155.093,2,14,0.08,0.07,0.12,0.01,0.07,,0.08,
2001,886,155,155.114,2,44,0.07,0.05,0.09,0.03,0.11,,0.02,
2001,886,155,155.135,3,14,0.11,0.06,0.15,0.06,0.1,,0.04,
2001,886,155,155.156,3,44,0.11,0.08,0.08,0.05,0.09,,0.02,
2001,886,155,155.176,4,14,0.11,0.1,0.06,0.02,0.11,,0.02,
2001,886,155,155.197,4,44,0.09,0.11,0.12,0.02,0.14,,0.01,
2001,886,155,155.218,5,14,0.11,0.12,0.1,0,0.05,,0.04,
2001,886,155,155.239,5,44,0.49,0.2,0.21,0.17,0.12,,0.04,
2001,886,155,155.26,6,14,1.46,0.32,0.34,0.71,0.23,,0.26,
2001,886,155,155.281,6,44,2.07,0.53,0.48,1.49,0.44,,0.75,
2001,886,155,155.301,7,14,2.4,0.83,0.6,1.66,0.66,,1.28,
2001,886,155,155.322,7,44,2.66,1.2,0.95,2.05,0.8,,1.53,
2001,886,155,155.343,8,14,2.59,1.2,1.07,2.27,0.89,,1.4,
2001,886,155,155.364,8,44,2.78,1.39,1.22,2.11,0.94,,1.91,
2001,886,155,155.385,9,14,2.37,1.41,1.26,2.27,0.94,,1.59,
2001,886,155,155.406,9,44,2.37,1.21,1.31,1.82,0.83,,1.56,
2001,886,155,155.426,10,14,1.83,1.11,0.97,1.74,0.76,,1.56,
2001,886,155,155.447,10,44,1.92,1.01,0.86,1.74,0.8,,1.18,
2001,886,155,155.468,11,14,1.69,1.01,0.9,1.63,0.78,,1.25,
2001,886,155,155.489,11,44,1.46,0.91,0.71,1.32,0.7,,1.09,
2001,886,155,155.51,12,14,1.8,1.23,0.86,1.66,0.71,,1.3,
2001,886,155,155.531,12,44,1.53,1.16,0.71,1.93,0.71,,1.28,
2001,886,155,155.551,13,14,1.43,0.79,0.58,1.44,0.57,,1.05,
2001,886,155,155.572,13,44,1.64,1.05,0.63,1.61,0.78,,1.25,
2001,886,155,155.593,14,14,1.31,0.89,0.72,1.34,0.51,,1.23,
2001,886,155,155.614,14,44,1.29,0.77,0.76,1.37,0.39,,0.83,
2001,886,155,155.635,15,14,1.51,0.83,0.58,1.32,0.49,,0.95,
2001,886,155,155.656,15,44,1.59,0.94,0.72,1.17,0.42,,1.18,
2001,886,155,155.676,16,14,1.27,0.72,0.57,1.09,0.37,,1.05,
2001,886,155,155.697,16,44,1.23,0.69,0.43,1.21,0.33,,0.91,
2001,886,155,155.718,17,14,0.91,0.57,0.35,0.98,0.33,,0.63,
2001,886,155,155.739,17,44,0.8,0.51,0.32,0.77,0.23,,0.63,
2001,886,155,155.76,18,14,0.98,0.5,0.39,0.74,0.27,,0.65,
2001,886,155,155.781,18,44,0.75,0.52,0.34,0.79,0.22,,0.51,
2001,886,155,155.801,19,14,0.56,0.39,0.26,0.49,0.13,,0.34,
2001,886,155,155.822,19,44,0.48,0.38,0.28,0.35,0.14,,0.38,
2001,886,155,155.843,20,14,0.39,0.39,0.19,0.32,0.13,,0.34,
2001,886,155,155.864,20,44,0.35,0.29,0.15,0.19,0.14,,0.26,
2001,886,155,155.885,21,14,0.23,0.19,0.09,0.19,0.07,,0.23,
2001,886,155,155.906,21,44,0.25,0.22,0.19,0.21,0.06,,0.22,
2001,886,155,155.926,22,14,0.2,0.11,0.1,0.09,0.03,,0.07,
2001,886,155,155.947,22,44,0.17,0.12,0.04,0.03,0.03,,0.09,
2001,886,155,155.968,23,14,0.2,0.19,0.23,0.23,0.07,,0.1,
2001,886,155,155.989,23,44,0.32,0.17,0.09,0.11,0.12,,0.25,
2001,887,156,156.01,0,14,0.15,0.12,0.06,0.1,0.06,,0.08,
2001,887,156,156.031,0,44,0.16,0.14,0.04,0.13,0.01,,0.1,
2001,887,156,156.051,1,14,0.21,0.15,0.07,0.07,0.05,,0.09,
2001,887,156,156.072,1,44,0.11,0.12,0.1,0.07,0.02,,0.09,
2001,887,156,156.093,2,14,0.22,0.08,0.06,0.06,0.05,,0.1,
2001,887,156,156.114,2,44,0.2,0.1,0.1,0.17,0.06,,0.13,
2001,887,156,156.135,3,14,0.17,0.16,0.11,0.14,0.07,,0.14,
2001,887,156,156.156,3,44,0.09,0.05,0.02,0.04,0.01,,0,
2001,887,156,156.176,4,14,0.12,0.1,0,0.06,0.05,,0.06,
2001,887,156,156.197,4,44,0.48,0.19,0.12,0.35,0.15,,0.26,
2001,887,156,156.218,5,14,0.84,0.31,0.16,0.59,0.2,,0.19,
2001,887,156,156.239,5,44,1.79,0.53,0.31,1.65,0.35,,0.62,
2001,887,156,156.26,6,14,2.25,0.64,0.4,1.55,0.52,,0.8,
2001,887,156,156.281,6,44,2.93,1.36,0.99,1.95,1,,1.61,
2001,887,156,156.301,7,14,2.81,1.05,0.94,2.01,0.77,,1.27,
2001,887,156,156.322,7,44,2.53,1.23,1.09,1.98,0.92,,1.25,
2001,887,156,156.343,8,14,2.93,1.27,1.34,2.84,0.98,,1.75,
2001,887,156,156.364,8,44,2.53,1.36,1.43,2.46,1.05,,1.78,
2001,887,156,156.385,9,14,2.77,1.49,1.2,2.5,1.01,,1.66,
2001,887,156,156.406,9,44,2.93,1.53,1.38,2.53,0.97,,2.1,
2001,887,156,156.426,10,14,2.32,1.34,1.24,2.33,1.01,,2.03,
2001,887,156,156.447,10,44,2.46,1.22,1.2,2.29,1.01,,1.55,
2001,887,156,156.468,11,14,2.25,1.42,1.14,2.16,0.97,,1.81,
2001,887,156,156.489,11,44,2,1.31,1.18,2.68,0.98,,1.58,
2001,887,156,156.51,12,14,1.76,1.07,0.96,2.29,1.01,,1.52,
2001,887,156,156.531,12,44,1.5,1.29,0.97,2.1,0.97,,1.42,
2001,887,156,156.551,13,14,1.79,1.34,1.29,2.68,1.14,,1.61,
2001,887,156,156.572,13,44,2.02,1.53,1.2,3.05,1.26,,1.87,
2001,887,156,156.593,14,14,1.85,1.46,1.2,2.5,1.2,,1.69,
2001,887,156,156.614,14,44,1.7,1.23,1.05,2.46,1.06,,1.55,
2001,887,156,156.635,15,14,1.5,1.25,0.94,2.07,0.97,,1.37,
2001,887,156,156.656,15,44,1.5,1.2,0.96,2.01,0.95,,1.47,
2001,887,156,156.676,16,14,1.73,1.14,0.86,2.5,0.93,,1.4,
2001,887,156,156.697,16,44,1.22,0.93,0.74,1.55,0.71,,1.11,
2001,887,156,156.718,17,14,0.97,0.93,0.63,1.08,0.53,,0.98,
2001,887,156,156.739,17,44,0.82,0.7,0.63,1.1,0.42,,0.86,
2001,887,156,156.76,18,14,0.64,0.61,0.26,0.8,0.31,,0.62,
2001,887,156,156.781,18,44,0.58,0.48,0.37,0.62,0.2,,0.46,
2001,887,156,156.801,19,14,0.46,0.38,0.24,0.46,0.17,,0.33,
2001,887,156,156.822,19,44,0.35,0.32,0.12,0.38,0.15,,0.26,
2001,887,156,156.843,20,14,0.43,0.42,0.31,0.53,0.12,,0.37,
2001,887,156,156.864,20,44,0.44,0.31,0.31,0.49,0.12,,0.38,
2001,887,156,156.885,21,14,0.39,0.25,0.28,0.46,0.12,,0.31,
2001,887,156,156.906,21,44,0.44,0.3,0.11,0.36,0.06,,0.25,
2001,887,156,156.926,22,14,0.43,0.27,0.15,0.4,0.1,,0.31,
2001,887,156,156.947,22,44,0.35,0.34,0.13,0.38,0.06,,0.31,
2001,887,156,156.968,23,14,0.32,0.25,0.09,0.36,0.05,,0.25,
2001,887,156,156.989,23,44,0.3,0.22,0.07,0.3,0.03,,0.22,
2001,888,157,157.01,0,14,0.38,0.25,0.05,0.29,0.03,,0.19,
2001,888,157,157.031,0,44,0.42,0.21,0.13,0.31,0.03,,0.3,
2001,888,157,157.051,1,14,0.4,0.2,0.18,0.3,0.05,,0.31,
2001,888,157,157.072,1,44,0.37,0.24,0.1,0.31,0.04,,0.34,
2001,888,157,157.093,2,14,0.41,0.24,0.19,0.29,0.04,,0.24,
2001,888,157,157.114,2,44,0.31,0.26,0.12,0.33,0.02,,0.29,
2001,888,157,157.135,3,14,0.42,0.28,0.15,0.31,0.03,,0.29,
2001,888,157,157.156,3,44,0.3,0.22,0.13,0.34,0.06,,0.32,
2001,888,157,157.176,4,14,0.34,0.25,0.15,0.26,0.05,,0.31,
2001,888,157,157.197,4,44,0.52,0.31,0.16,0.45,0.08,,0.38,
2001,888,157,157.218,5,14,0.56,0.19,0.09,0.4,0.04,,0.24,
2001,888,157,157.239,5,44,0.52,0.23,0.13,0.44,0.05,,0.29,
2001,888,157,157.26,6,14,0.67,0.23,0.05,0.56,0.08,,0.29,
2001,888,157,157.281,6,44,0.96,0.26,0.09,0.78,0.11,,0.39,
2001,888,157,157.301,7,14,1.27,0.25,0.13,1.19,0.15,,0.39,
2001,888,157,157.322,7,44,2.02,0.48,0.38,1.82,0.31,,0.95,
2001,888,157,157.343,8,14,2.08,0.77,0.69,1.71,0.57,,1.52,
2001,888,157,157.364,8,44,1.92,0.92,0.92,1.79,0.72,,1.39,
2001,888,157,157.385,9,14,1.44,0.77,0.55,1.19,0.47,,1,
2001,888,157,157.406,9,44,1.25,0.57,0.51,0.9,0.38,,1.02,
2001,888,157,157.426,10,14,1.61,0.7,0.68,1.46,0.44,,1.04,
2001,888,157,157.447,10,44,1.78,0.79,0.5,1.63,0.51,,1.17,
2001,888,157,157.468,11,14,1.98,0.84,0.6,1.79,0.56,,1.55,
2001,888,157,157.489,11,44,2.52,1.31,0.87,2.28,0.71,,2.13,
2001,888,157,157.51,12,14,1.67,1.1,0.94,1.85,0.68,,1.6,
2001,888,157,157.531,12,44,2.96,1.26,1.34,2.6,1.07,,2,
2001,888,157,157.551,13,14,2.34,1.26,1.12,2.45,1.1,,2.2,
2001,888,157,157.572,13,44,1.81,1.19,0.87,1.91,0.89,,1.87,
2001,888,157,157.593,14,14,1.87,1.06,0.83,2.06,0.79,,1.71,
2001,888,157,157.614,14,44,1.56,0.88,0.62,1.43,0.61,,1.1,
2001,888,157,157.635,15,14,1.41,0.74,0.6,0.91,0.47,,1.02,
2001,888,157,157.656,15,44,1.25,0.62,0.4,1.28,0.34,,1,
2001,888,157,157.676,16,14,1.25,0.53,0.34,1.15,0.38,,0.85,
2001,888,157,157.697,16,44,1.08,0.66,0.4,1.07,0.39,,1.24,
2001,888,157,157.718,17,14,1.18,0.68,0.33,1.19,0.38,,1.04,
2001,888,157,157.739,17,44,1.06,0.65,0.25,0.97,0.31,,1,
2001,888,157,157.76,18,14,0.82,0.48,0.36,0.58,0.19,,0.82,
2001,888,157,157.781,18,44,0.52,0.44,0.31,0.52,0.21,,0.56,
2001,888,157,157.801,19,14,0.34,0.24,0.15,0.29,0.08,,0.25,
2001,888,157,157.822,19,44,0.31,0.24,0.05,0.17,0.04,,0.31,
2001,888,157,157.843,20,14,0.34,0.19,0.09,0.3,0.08,,0.36,
2001,888,157,157.864,20,44,0.2,0.19,0.15,0.19,0.05,,0.22,
2001,888,157,157.885,21,14,0.21,0.12,0.07,0.14,0,,0.32,
2001,888,157,157.906,21,44,0.23,0.19,0.15,0.18,0.03,,0.25,
2001,888,157,157.926,22,14,0.07,0.12,0.1,0.17,0.02,,0.19,
2001,888,157,157.947,22,44,0.03,0.08,0,0.03,0,,0.1,
2001,888,157,157.968,23,14,0.07,0.11,0.05,0.02,0,,0.05,
2001,888,157,157.989,23,44,0.05,0.05,0.05,0.05,0,,0.04,
2001,889,158,158.01,0,14,0.08,0.09,0.05,0.1,0.02,,0.05,
2001,889,158,158.031,0,44,0.05,0.08,0.08,0.07,0.05,,0.13,
2001,889,158,158.051,1,14,0.12,0.04,0.06,0.13,0.01,,0.12,
2001,889,158,158.072,1,44,0.03,0.07,0.01,0.05,0,,0.07,
2001,889,158,158.093,2,14,0.06,0.04,0.03,0.04,0,,0.08,
2001,889,158,158.114,2,44,0.27,0.16,0.15,0.22,0.06,,0.23,
2001,889,158,158.135,3,14,0.25,0.19,0.16,0.2,0.12,,0.23,
2001,889,158,158.156,3,44,0.15,0.1,0.02,0.06,0,,0.07,
2001,889,158,158.176,4,14,0.16,0.1,0.05,0.1,0.02,,0.12,
2001,889,158,158.197,4,44,0.32,0.17,0.05,0.2,0.06,,0.17,
2001,889,158,158.218,5,14,0.44,0.13,0.1,0.25,0.07,,0.25,
2001,889,158,158.239,5,44,0.58,0.14,0.05,0.37,0.07,,0.15,
2001,889,158,158.26,6,14,0.66,0.25,0.13,0.48,0.13,,0.27,
2001,889,158,158.281,6,44,1.18,0.31,0.2,1.07,0.2,,0.53,
2001,889,158,158.301,7,14,1.5,0.47,0.26,1.31,0.32,,0.89,
2001,889,158,158.322,7,44,1.66,0.59,0.33,1.55,0.37,,0.99,
2001,889,158,158.343,8,14,1.68,0.64,0.38,1.75,0.35,,1.19,
2001,889,158,158.364,8,44,1.68,0.65,0.46,1.42,0.46,,1.16,
2001,889,158,158.385,9,14,1.5,0.58,0.39,1.18,0.35,,0.93,
2001,889,158,158.406,9,44,1.85,0.8,0.52,1.65,0.45,,1.19,
2001,889,158,158.426,10,14,1.43,0.52,0.5,1.03,0.34,,0.97,
2001,889,158,158.447,10,44,1.05,0.54,0.34,0.75,0.29,,0.89,
2001,889,158,158.468,11,14,1.15,0.43,0.36,0.89,0.23,,0.71,
2001,889,158,158.489,11,44,1.94,0.55,0.4,1.65,0.32,,1.28,
2001,889,158,158.51,12,14,1.52,0.62,0.56,1.09,0.33,,0.99,
2001,889,158,158.531,12,44,0.75,0.41,0.45,0.59,0.22,,0.72,
2001,889,158,158.551,13,14,0.93,0.41,0.29,0.83,0.21,,0.89,
2001,889,158,158.572,13,44,1.15,0.39,0.32,0.8,0.19,,0.59,
2001,889,158,158.593,14,14,1.45,0.65,0.31,1.33,0.3,,1.05,
2001,889,158,158.614,14,44,1.22,0.59,0.37,0.92,0.3,,0.95,
2001,889,158,158.635,15,14,1.13,0.63,0.4,1.2,0.31,,0.87,
2001,889,158,158.656,15,44,1.26,0.52,0.26,0.82,0.26,,0.85,
2001,889,158,158.676,16,14,0.71,0.39,0.24,0.44,0.13,,0.62,
2001,889,158,158.697,16,44,0.47,0.32,0.13,0.32,0.06,,0.37,
2001,889,158,158.718,17,14,0.27,0.28,0.19,0.27,0.09,,0.33,
2001,889,158,158.739,17,44,0.32,0.17,0.19,0.22,0.12,,0.27,
2001,889,158,158.76,18,14,0.37,0.26,0.22,0.22,0.14,,0.37,
2001,889,158,158.781,18,44,0.17,0.19,0.25,0.17,0.19,,0.24,
2001,889,158,158.801,19,14,0.1,0.11,0.08,0.02,0.05,,0.07,
2001,889,158,158.822,19,44,0.08,0.11,0.05,0.01,0.05,,0.1,
2001,889,158,158.843,20,14,0.02,0.09,0.04,0.01,0.01,,0.02,
2001,889,158,158.864,20,44,0.03,0.05,0.02,0.02,0.01,,0.04,
2001,889,158,158.885,21,14,0.09,0.05,0.08,0.07,0.03,,0.04,
2001,889,158,158.906,21,44,0.13,0.08,0.13,0.09,0.09,,0.1,
2001,889,158,158.926,22,14,0.05,0.16,0.17,0.02,0.07,,0.05,
2001,889,158,158.947,22,44,0.09,0.14,0.06,0.12,0.07,,0.02,
2001,889,158,158.968,23,14,0.07,0.06,0.09,0,0.06,,0.02,
2001,889,158,158.989,23,44,0.12,0.08,0.04,0.01,0.05,,0,
2001,890,159,159.01,0,14,0.06,0.1,0.13,0.01,0.03,,0,
2001,890,159,159.031,0,44,0.06,0.14,0.1,0.03,0.06,,0.03,
2001,890,159,159.051,1,14,0.09,0.15,0.17,0.02,0.05,,0.03,
2001,890,159,159.072,1,44,0.17,0.11,0.13,0.08,0.06,,0.11,
2001,890,159,159.093,2,14,0.12,0.13,0.13,0.1,0.09,,0.06,
2001,890,159,159.114,2,44,0.1,0.08,0.06,0.05,0.07,,0,
2001,890,159,159.135,3,14,0.08,0.04,0.13,0.1,0.07,,0.01,
2001,890,159,159.156,3,44,0.1,0.09,0.13,0.2,0.08,,0,
2001,890,159,159.176,4,14,0.14,0.14,0.09,0.12,0.13,,0.02,
2001,890,159,159.197,4,44,0.19,0.12,0.12,0.08,0.13,,0.1,
2001,890,159,159.218,5,14,0.19,0.22,0.22,0.12,0.13,,0.07,
2001,890,159,159.239,5,44,0.16,0.13,0.13,0.12,0.15,,0.01,
2001,890,159,159.26,6,14,0.13,0.12,0.16,0.05,0.15,,0.04,
2001,890,159,159.281,6,44,0.04,0.05,0.06,0.08,0.07,,0.02,
2001,890,159,159.301,7,14,0.67,0.21,0.18,0.32,0.23,,0.05,
2001,890,159,159.322,7,44,1.14,0.3,0.25,0.74,0.19,,0.23,
2001,890,159,159.343,8,14,1.42,0.22,0.34,1.14,0.21,,0.46,
2001,890,159,159.364,8,44,1.84,0.34,0.26,1.27,0.32,,0.72,
2001,890,159,159.385,9,14,2.35,0.55,0.52,1.82,0.48,,1.14,
2001,890,159,159.406,9,44,2.61,0.95,0.8,2.22,0.67,,1.59,
2001,890,159,159.426,10,14,1.87,0.99,0.82,2.06,0.75,,1.37,
2001,890,159,159.447,10,44,2.25,1.06,0.87,2.29,0.74,,1.53,
2001,890,159,159.468,11,14,2.53,1.26,0.93,2.89,0.8,,1.88,
2001,890,159,159.489,11,44,2.39,1.37,1.21,2.65,0.93,,2.05,
2001,890,159,159.51,12,14,2.21,1.26,1.15,2.77,0.96,,1.62,
2001,890,159,159.531,12,44,1.9,1.18,1.04,2.33,0.83,,1.98,
2001,890,159,159.551,13,14,2.05,1.32,0.95,2.06,0.91,,1.76,
2001,890,159,159.572,13,44,1.93,1.21,1.08,2.43,1.01,,1.62,
2001,890,159,159.593,14,14,1.93,1.36,1.02,2.43,1.02,,1.88,
2001,890,159,159.614,14,44,1.67,1.21,1.02,2.26,0.94,,1.7,
2001,890,159,159.635,15,14,1.14,1.03,0.63,1.51,0.65,,1.32,
2001,890,159,159.656,15,44,1.16,0.81,0.49,1.58,0.51,,1.14,
2001,890,159,159.676,16,14,1.37,1.13,0.82,2.16,0.77,,1.59,
2001,890,159,159.697,16,44,1.56,0.93,0.75,1.82,0.69,,1.43,
2001,890,159,159.718,17,14,1.18,0.74,0.66,1.29,0.42,,1.35,
2001,890,159,159.739,17,44,0.77,0.55,0.45,0.95,0.34,,0.85,
2001,890,159,159.76,18,14,0.65,0.57,0.3,0.97,0.32,,0.89,
2001,890,159,159.781,18,44,0.73,0.44,0.21,0.97,0.23,,0.99,
2001,890,159,159.801,19,14,0.63,0.45,0.21,0.95,0.25,,0.67,
2001,890,159,159.822,19,44,0.45,0.32,0.2,0.58,0.18,,0.62,
2001,890,159,159.843,20,14,0.38,0.28,0.13,0.47,0.15,,0.6,
2001,890,159,159.864,20,44,0.26,0.25,0.16,0.31,0.16,,0.41,
2001,890,159,159.885,21,14,0.19,0.15,0.05,0.18,0.04,,0.29,
2001,890,159,159.906,21,44,0.15,0.13,0.05,0.21,0.05,,0.25,
2001,890,159,159.926,22,14,0.14,0.09,0.04,0.18,0.07,,0.33,
2001,890,159,159.947,22,44,0.08,0.12,0.08,0.13,0.09,,0.23,
2001,890,159,159.968,23,14,0.05,0.07,0.04,0.06,0,,0.13,
2001,890,159,159.989,23,44,0.04,0,0,0.07,0,,0.11,
2001,891,160,160.01,0,14,0.03,0.04,0,0,0,,0.04,
2001,891,160,160.031,0,44,0.02,0,0,0,0,,0.05,
2001,891,160,160.051,1,14,0.04,0.01,0.02,0,0.02,,0.01,
2001,891,160,160.072,1,44,0.02,0,0.03,0.03,0,,0.07,
2001,891,160,160.093,2,14,0.08,0.02,0.02,0.07,0.01,,0.04,
2001,891,160,160.114,2,44,0.02,0.06,0.02,0.04,0.03,,0.04,
2001,891,160,160.135,3,14,0.04,0.05,0.01,0.06,0.03,,0.13,
2001,891,160,160.156,3,44,0.03,0.01,0.01,0,0.03,,0.06,
2001,891,160,160.176,4,14,0,0,0,0.03,0,,0.04,
2001,891,160,160.197,4,44,0.12,0.04,0.03,0.09,0.01,,0.09,
2001,891,160,160.218,5,14,0.19,0,0,0.26,0.01,,0.09,
2001,891,160,160.239,5,44,0.57,0.1,0.01,0.69,0.04,,0.35,
2001,891,160,160.26,6,14,0.93,0.21,0.2,1.17,0.14,,0.59,
2001,891,160,160.281,6,44,1.22,0.33,0.23,1.19,0.24,,0.98,
2001,891,160,160.301,7,14,1.92,0.61,0.46,1.96,0.42,,1.25,
2001,891,160,160.322,7,44,2.44,0.91,0.84,2.35,0.57,,1.45,
2001,891,160,160.343,8,14,2.3,1.05,1.26,2.76,0.83,,1.66,
2001,891,160,160.364,8,44,2.2,1.25,1.35,2.68,0.93,,1.82,
2001,891,160,160.385,9,14,1.8,1.02,1.05,1.9,0.77,,1.7,
2001,891,160,160.406,9,44,1.71,1.01,0.99,1.93,0.63,,1.55,
2001,891,160,160.426,10,14,1.83,1.08,1.11,2.45,0.89,,1.61,
2001,891,160,160.447,10,44,2.34,1.52,1.63,3.09,1.16,,2.04,
2001,891,160,160.468,11,14,2.14,1.55,1.52,2.88,1.24,,2.43,
2001,891,160,160.489,11,44,1.26,1.11,1.13,2.14,0.9,,1.55,
2001,891,160,160.51,12,14,1.38,1.27,0.89,2.42,0.89,,1.52,
2001,891,160,160.531,12,44,1.53,1.15,1.19,2.6,0.93,,1.66,
2001,891,160,160.551,13,14,1.36,1.15,1.11,2.25,0.91,,1.66,
2001,891,160,160.572,13,44,1.29,1.1,1.03,2.35,1.03,,1.66,
2001,891,160,160.593,14,14,1.22,1.08,1.01,2.35,0.87,,1.5,
2001,891,160,160.614,14,44,1.34,1.07,0.95,2.18,0.85,,1.47,
2001,891,160,160.635,15,14,1.22,1.11,0.82,2.31,0.94,,1.45,
2001,891,160,160.656,15,44,1.24,1.13,0.85,1.99,0.89,,1.4,
